pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
59,British Columbia,Colombie-Britannique,2020-12-13,42184,0,640.0,42184,866132.0,29598.0,70.16,170790.0,689,1.66,831.81,12.62,14.0,1.52,0.0,0.0,28.32,11946.0,235.56,9542.0,188.16,213.0,4.2,4679.0,92.26,120.0,2.37,668.0,13.18,17.0,0.34
48,Alberta,Alberta,2020-12-13,80099,0,719.0,80099,1547298.0,58818.0,73.43,353966.0,1717,2.19,1832.38,16.45,22.0,0.9,0.0,1205.0,25.67,20562.0,470.38,23655.0,541.14,186.0,4.26,11533.0,263.83,104.0,2.38,1648.0,37.69,15.0,0.34
47,Saskatchewan,Saskatchewan,2020-12-13,11971,0,89.0,11971,282570.0,7694.0,64.27,240595.0,222,1.89,1019.28,7.58,3.0,0.74,1605.0,128.0,34.98,4188.0,356.59,3732.0,317.76,44.0,3.75,1832.0,155.99,30.0,2.55,262.0,22.28,4.0,0.36
46,Manitoba,Manitoba,2020-12-13,21023,0,490.0,21023,374122.0,14805.0,70.42,273188.0,273,1.32,1535.13,35.78,7.0,2.33,0.0,168.0,27.25,5728.0,418.27,4540.0,331.52,189.0,13.8,2217.0,161.89,95.0,6.94,317.0,23.13,14.0,0.99
35,Ontario,Ontario,2020-12-13,140181,0,3949.0,140181,6734965.0,120028.0,85.62,462358.0,1677,1.21,962.35,27.11,16.0,2.82,56288.0,1678.0,11.56,16204.0,111.24,25435.0,174.61,301.0,2.07,12872.0,88.37,177.0,1.22,1839.0,12.62,25.0,0.17
24,Quebec,Québec,2020-12-13,163915,0,7508.0,163915,2328062.0,139850.0,85.32,274375.0,1994,1.23,1931.83,88.49,33.0,4.58,12502.0,1580.0,10.1,16557.0,195.13,22877.0,269.62,475.0,5.6,12316.0,145.15,253.0,2.98,1759.0,20.74,36.0,0.43
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-13,358,0,4.0,358,66920.0,332.0,92.74,128312.0,0,0.0,68.64,0.77,0.0,1.12,389.0,1.0,6.15,22.0,4.22,21.0,4.03,0.0,0.0,7.0,1.34,0.0,0.0,1.0,0.19,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-12-13,557,0,8.0,557,109159.0,484.0,86.89,140519.0,2,0.36,71.7,1.03,0.0,1.44,440.0,9.0,11.67,65.0,8.37,62.0,7.98,1.0,0.13,23.0,2.96,1.0,0.13,3.0,0.42,0.0,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-12-13,1415,0,65.0,1415,160794.0,1291.0,91.24,165529.0,6,0.43,145.67,6.69,0.0,4.59,773.0,8.0,4.17,59.0,6.07,125.0,12.87,0.0,0.0,47.0,4.84,0.0,0.0,7.0,0.69,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-13,89,0,0.0,89,71668.0,72.0,80.9,456638.0,0,0.0,56.71,0.0,0.0,0.0,1364.0,0.0,19.1,17.0,10.83,17.0,10.83,0.0,0.0,9.0,5.73,0.0,0.0,1.0,0.82,0.0,0.0
60,Yukon,Yukon,2020-12-13,58,0,1.0,58,5723.0,54.0,93.1,140084.0,0,0.0,141.97,2.45,0.0,1.72,0.0,0.0,5.17,3.0,7.34,13.0,31.82,0.0,0.0,4.0,9.79,0.0,0.0,1.0,1.4,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-13,21,0,0.0,21,7031.0,15.0,71.43,156851.0,0,0.0,46.85,0.0,0.0,0.0,0.0,0.0,28.57,6.0,13.39,6.0,13.39,0.0,0.0,6.0,13.39,0.0,0.0,1.0,1.91,0.0,0.0
62,Nunavut,Nunavut,2020-12-13,247,0,0.0,247,4804.0,199.0,80.57,123878.0,0,0.0,636.93,0.0,0.0,0.0,0.0,2.0,19.43,48.0,123.78,70.0,180.51,0.0,0.0,31.0,79.94,0.0,0.0,4.0,11.42,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-12-13,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-12-13,462131,0,13473.0,462131,12559324.0,373253.0,80.77,334120.0,6580,1.44,1229.42,35.84,95.0,2.92,73361.0,4779.0,16.32,75405.0,200.6,90095.0,239.68,1409.0,3.75,45576.0,121.25,780.0,2.08,6511.0,17.32,111.0,0.3
59,British Columbia,Colombie-Britannique,2020-12-14,42943,0,647.0,42943,866132.0,31207.0,72.67,170790.0,759,1.8,846.78,12.76,7.0,1.51,0.0,1609.0,25.82,11089.0,218.66,9705.0,191.37,206.0,4.06,4791.0,94.47,120.0,2.37,684.0,13.5,17.0,0.34
48,Alberta,Alberta,2020-12-14,81986,0,733.0,81986,1547298.0,60130.0,73.34,353966.0,1887,2.36,1875.55,16.77,14.0,0.89,0.0,1312.0,25.76,21123.0,483.22,23809.0,544.66,192.0,4.39,11685.0,267.31,102.0,2.33,1669.0,38.19,15.0,0.33
47,Saskatchewan,Saskatchewan,2020-12-14,12238,0,91.0,12238,284227.0,7767.0,63.47,242006.0,267,2.23,1042.01,7.75,2.0,0.74,1657.0,73.0,35.79,4380.0,372.94,3674.0,312.82,44.0,3.75,1826.0,155.48,31.0,2.64,261.0,22.21,4.0,0.38
46,Manitoba,Manitoba,2020-12-14,21264,0,499.0,21264,379891.0,14974.0,70.42,277401.0,241,1.15,1552.72,36.44,9.0,2.35,5769.0,169.0,27.23,5791.0,422.87,4439.0,324.14,187.0,13.65,2133.0,155.75,92.0,6.72,305.0,22.25,13.0,0.96
35,Ontario,Ontario,2020-12-14,142121,0,3972.0,142121,6790189.0,121563.0,85.53,466150.0,1940,1.38,975.67,27.27,23.0,2.79,55224.0,1535.0,11.67,16586.0,113.86,25629.0,175.94,316.0,2.17,12887.0,88.47,174.0,1.19,1841.0,12.64,25.0,0.17
24,Quebec,Québec,2020-12-14,165535,0,7533.0,165535,2337962.0,141345.0,85.39,275542.0,1620,0.99,1950.92,88.78,25.0,4.55,9900.0,1495.0,10.06,16657.0,196.31,23164.0,273.0,477.0,5.62,12359.0,145.66,256.0,3.02,1766.0,20.81,37.0,0.43
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-14,359,0,4.0,359,67315.0,332.0,92.48,129069.0,1,0.28,68.83,0.77,0.0,1.11,395.0,0.0,6.41,23.0,4.41,21.0,4.03,0.0,0.0,8.0,1.53,0.0,0.0,1.0,0.22,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-12-14,558,0,8.0,558,109570.0,490.0,87.81,141048.0,1,0.18,71.83,1.03,0.0,1.43,411.0,6.0,10.75,60.0,7.72,57.0,7.34,1.0,0.13,22.0,2.83,1.0,0.13,3.0,0.4,0.0,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-12-14,1420,0,65.0,1420,161746.0,1298.0,91.41,166509.0,5,0.35,146.18,6.69,0.0,4.58,952.0,7.0,4.01,57.0,5.87,115.0,11.84,0.0,0.0,44.0,4.53,0.0,0.0,6.0,0.65,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-14,89,0,0.0,89,72311.0,72.0,80.9,460735.0,0,0.0,56.71,0.0,0.0,0.0,643.0,0.0,19.1,17.0,10.83,17.0,10.83,0.0,0.0,5.0,3.19,0.0,0.0,1.0,0.46,0.0,0.0
60,Yukon,Yukon,2020-12-14,59,0,1.0,59,5723.0,54.0,91.53,140084.0,1,1.72,144.42,2.45,0.0,1.69,0.0,0.0,6.78,4.0,9.79,12.0,29.37,0.0,0.0,5.0,12.24,0.0,0.0,1.0,1.75,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-14,21,0,0.0,21,7365.0,15.0,71.43,164302.0,0,0.0,46.85,0.0,0.0,0.0,334.0,0.0,28.57,6.0,13.39,6.0,13.39,0.0,0.0,6.0,13.39,0.0,0.0,1.0,1.91,0.0,0.0
62,Nunavut,Nunavut,2020-12-14,256,0,0.0,256,4952.0,207.0,80.86,127695.0,9,3.64,660.13,0.0,0.0,0.0,148.0,8.0,19.14,49.0,126.35,75.0,193.4,0.0,0.0,37.0,95.41,0.0,0.0,5.0,13.63,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-12-14,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-12-14,468862,0,13553.0,468862,12634757.0,379467.0,80.93,336127.0,6731,1.46,1247.33,36.06,80.0,2.89,75433.0,6214.0,16.18,75842.0,201.77,90723.0,241.35,1423.0,3.79,45808.0,121.86,776.0,2.06,6544.0,17.41,111.0,0.29
59,British Columbia,Colombie-Britannique,2020-12-15,43463,0,668.0,43463,883860.0,31866.0,73.32,174285.0,520,1.21,857.03,13.17,21.0,1.54,17728.0,659.0,25.15,10929.0,215.51,9569.0,188.69,211.0,4.16,4745.0,93.57,125.0,2.46,678.0,13.37,18.0,0.35
48,Alberta,Alberta,2020-12-15,83327,0,744.0,83327,1547298.0,61934.0,74.33,353966.0,1341,1.64,1906.22,17.02,11.0,0.89,0.0,1804.0,24.78,20649.0,472.37,23843.0,545.44,193.0,4.42,11299.0,258.48,104.0,2.38,1614.0,36.93,15.0,0.34
47,Saskatchewan,Saskatchewan,2020-12-15,12432,0,98.0,12432,285570.0,8130.0,65.4,243150.0,194,1.59,1058.53,8.34,7.0,0.79,1343.0,363.0,33.82,4204.0,357.95,3687.0,313.93,47.0,4.0,1835.0,156.24,32.0,2.72,262.0,22.32,5.0,0.39
46,Manitoba,Manitoba,2020-12-15,21535,0,508.0,21535,382486.0,15265.0,70.88,279296.0,271,1.27,1572.51,37.09,9.0,2.36,2595.0,291.0,26.76,5762.0,420.75,4428.0,323.34,180.0,13.14,2159.0,157.65,88.0,6.43,308.0,22.52,13.0,0.92
35,Ontario,Ontario,2020-12-15,144396,0,3992.0,144396,6828461.0,123373.0,85.44,468777.0,2275,1.6,991.29,27.41,20.0,2.76,38272.0,1810.0,11.79,17031.0,116.92,26197.0,179.84,329.0,2.26,13486.0,92.58,184.0,1.26,1927.0,13.23,26.0,0.18
24,Quebec,Québec,2020-12-15,167276,0,7571.0,167276,2349554.0,142894.0,85.42,276908.0,1741,1.05,1971.44,89.23,38.0,4.53,11592.0,1549.0,10.05,16811.0,198.13,23728.0,279.65,487.0,5.74,12536.0,147.74,258.0,3.04,1791.0,21.11,37.0,0.43
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-15,359,0,4.0,359,67744.0,335.0,93.31,129892.0,0,0.0,68.83,0.77,0.0,1.11,429.0,3.0,5.57,20.0,3.83,20.0,3.83,0.0,0.0,7.0,1.34,0.0,0.0,1.0,0.19,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-12-15,559,0,8.0,559,109977.0,503.0,89.98,141572.0,1,0.18,71.96,1.03,0.0,1.43,407.0,13.0,8.59,48.0,6.18,51.0,6.57,1.0,0.13,18.0,2.32,1.0,0.13,3.0,0.33,0.0,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-12-15,1426,0,65.0,1426,163116.0,1304.0,91.44,167919.0,6,0.42,146.8,6.69,0.0,4.56,1370.0,6.0,4.0,57.0,5.87,111.0,11.43,0.0,0.0,43.0,4.43,0.0,0.0,6.0,0.63,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-15,89,0,0.0,89,73222.0,73.0,82.02,466540.0,0,0.0,56.71,0.0,0.0,0.0,911.0,1.0,17.98,16.0,10.19,17.0,10.83,0.0,0.0,5.0,3.19,0.0,0.0,1.0,0.46,0.0,0.0
60,Yukon,Yukon,2020-12-15,59,0,1.0,59,5773.0,57.0,96.61,141308.0,0,0.0,144.42,2.45,0.0,1.69,50.0,3.0,1.69,1.0,2.45,12.0,29.37,0.0,0.0,1.0,2.45,0.0,0.0,0.0,0.35,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-15,22,0,0.0,22,7508.0,15.0,68.18,167492.0,1,4.76,49.08,0.0,0.0,0.0,143.0,0.0,31.82,7.0,15.62,7.0,15.62,0.0,0.0,7.0,15.62,0.0,0.0,1.0,2.23,0.0,0.0
62,Nunavut,Nunavut,2020-12-15,258,0,0.0,258,5033.0,213.0,82.56,129783.0,2,0.78,665.29,0.0,0.0,0.0,81.0,6.0,17.44,45.0,116.04,76.0,195.98,0.0,0.0,38.0,97.99,0.0,0.0,5.0,14.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-12-15,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-12-15,475214,0,13659.0,475214,12709678.0,385975.0,81.22,338120.0,6352,1.35,1264.23,36.34,106.0,2.87,74921.0,6508.0,15.9,75580.0,201.07,91746.0,244.08,1448.0,3.85,46179.0,122.85,792.0,2.11,6597.0,17.55,113.0,0.3
59,British Columbia,Colombie-Britannique,2020-12-16,44103,0,692.0,44103,887902.0,32376.0,73.41,175082.0,640,1.47,869.65,13.65,24.0,1.57,4042.0,510.0,25.02,11035.0,217.6,9375.0,184.86,223.0,4.4,4766.0,93.98,133.0,2.62,681.0,13.43,19.0,0.37
48,Alberta,Alberta,2020-12-16,84597,0,760.0,84597,1547298.0,63668.0,75.26,353966.0,1270,1.52,1935.28,17.39,16.0,0.9,0.0,1734.0,23.84,20169.0,461.39,23428.0,535.95,199.0,4.55,11109.0,254.13,107.0,2.45,1587.0,36.3,15.0,0.35
47,Saskatchewan,Saskatchewan,2020-12-16,12594,0,98.0,12594,286679.0,8283.0,65.77,244094.0,162,1.3,1072.32,8.34,0.0,0.78,1109.0,153.0,33.45,4213.0,358.72,3612.0,307.55,45.0,3.83,1695.0,144.32,27.0,2.3,242.0,20.62,4.0,0.33
46,Manitoba,Manitoba,2020-12-16,21826,0,523.0,21826,384964.0,15506.0,71.04,281105.0,291,1.35,1593.76,38.19,15.0,2.4,2478.0,241.0,26.56,5797.0,423.3,4442.0,324.36,181.0,13.22,2171.0,158.53,85.0,6.21,310.0,22.65,12.0,0.89
35,Ontario,Ontario,2020-12-16,146535,0,4035.0,146535,6876041.0,125416.0,85.59,472043.0,2139,1.48,1005.97,27.7,43.0,2.75,47580.0,2043.0,11.66,17084.0,117.28,26613.0,182.7,337.0,2.31,13735.0,94.29,199.0,1.37,1962.0,13.47,28.0,0.2
24,Quebec,Québec,2020-12-16,169173,0,7613.0,169173,2359553.0,144168.0,85.22,278086.0,1897,1.13,1993.8,89.72,42.0,4.5,9999.0,1274.0,10.28,17392.0,204.97,24111.0,284.16,488.0,5.75,12705.0,149.74,264.0,3.11,1815.0,21.39,38.0,0.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-16,364,0,4.0,364,68326.0,337.0,92.58,131008.0,5,1.39,69.79,0.77,0.0,1.1,582.0,2.0,6.32,23.0,4.41,24.0,4.6,0.0,0.0,11.0,2.11,0.0,0.0,2.0,0.3,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-12-16,567,0,8.0,567,110544.0,507.0,89.42,142302.0,8,1.43,72.99,1.03,0.0,1.41,567.0,4.0,9.17,52.0,6.69,53.0,6.82,1.0,0.13,25.0,3.22,1.0,0.13,4.0,0.46,0.0,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-12-16,1430,0,65.0,1430,164699.0,1310.0,91.61,169549.0,4,0.28,147.21,6.69,0.0,4.55,1583.0,6.0,3.85,55.0,5.66,98.0,10.09,0.0,0.0,41.0,4.22,0.0,0.0,6.0,0.6,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-16,89,0,0.0,89,74161.0,73.0,82.02,472523.0,0,0.0,56.71,0.0,0.0,0.0,939.0,0.0,17.98,16.0,10.19,17.0,10.83,0.0,0.0,5.0,3.19,0.0,0.0,1.0,0.46,0.0,0.0
60,Yukon,Yukon,2020-12-16,59,0,1.0,59,5790.0,57.0,96.61,141724.0,0,0.0,144.42,2.45,0.0,1.69,17.0,0.0,1.69,1.0,2.45,10.0,24.48,0.0,0.0,1.0,2.45,0.0,0.0,0.0,0.35,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-16,22,0,0.0,22,7552.0,15.0,68.18,168474.0,0,0.0,49.08,0.0,0.0,0.0,44.0,0.0,31.82,7.0,15.62,7.0,15.62,0.0,0.0,7.0,15.62,0.0,0.0,1.0,2.23,0.0,0.0
62,Nunavut,Nunavut,2020-12-16,258,0,0.0,258,5054.0,217.0,84.11,130325.0,0,0.0,665.29,0.0,0.0,0.0,21.0,4.0,15.89,41.0,105.72,65.0,167.61,0.0,0.0,29.0,74.78,0.0,0.0,4.0,10.68,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-12-16,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-12-16,481630,0,13799.0,481630,12778639.0,391946.0,81.38,339955.0,6416,1.35,1281.3,36.71,140.0,2.87,68961.0,5971.0,15.76,75885.0,201.88,91855.0,244.36,1474.0,3.92,46300.0,123.17,816.0,2.17,6614.0,17.6,117.0,0.31
59,British Columbia,Colombie-Britannique,2020-12-17,44776,0,713.0,44776,893815.0,32963.0,73.62,176248.0,673,1.53,882.92,14.06,21.0,1.59,5913.0,587.0,24.79,11100.0,218.88,9355.0,184.47,232.0,4.57,4716.0,92.99,126.0,2.48,674.0,13.28,18.0,0.35
48,Alberta,Alberta,2020-12-17,86168,0,790.0,86168,1547298.0,65513.0,76.03,353966.0,1571,1.86,1971.21,18.07,30.0,0.92,0.0,1845.0,23.05,19865.0,454.44,23145.0,529.47,215.0,4.92,11114.0,254.25,124.0,2.84,1588.0,36.32,18.0,0.41
47,Saskatchewan,Saskatchewan,2020-12-17,12832,0,105.0,12832,287976.0,8749.0,68.18,245198.0,238,1.89,1092.59,8.94,7.0,0.82,1297.0,466.0,31.0,3978.0,338.71,3588.0,305.5,51.0,4.34,1609.0,137.0,30.0,2.55,230.0,19.57,4.0,0.36
46,Manitoba,Manitoba,2020-12-17,22047,0,537.0,22047,387153.0,15681.0,71.13,282704.0,221,1.01,1609.9,39.21,14.0,2.44,2189.0,175.0,26.44,5829.0,425.64,4296.0,313.7,184.0,13.44,2100.0,153.34,86.0,6.28,300.0,21.91,12.0,0.9
35,Ontario,Ontario,2020-12-17,148967,0,4058.0,148967,6932317.0,127425.0,85.54,475907.0,2432,1.66,1022.67,27.86,23.0,2.72,56276.0,2009.0,11.74,17484.0,120.03,27221.0,186.87,346.0,2.38,14184.0,97.37,187.0,1.28,2026.0,13.91,27.0,0.18
24,Quebec,Québec,2020-12-17,171028,0,7635.0,171028,2371496.0,145532.0,85.09,279494.0,1855,1.1,2015.66,89.98,22.0,4.46,11943.0,1364.0,10.44,17861.0,210.5,24496.0,288.7,480.0,5.66,12718.0,149.89,253.0,2.98,1817.0,21.41,36.0,0.43
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-17,367,0,4.0,367,68854.0,339.0,92.37,132020.0,3,0.82,70.37,0.77,0.0,1.09,528.0,2.0,6.54,24.0,4.6,27.0,5.18,0.0,0.0,13.0,2.49,0.0,0.0,2.0,0.36,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-12-17,573,0,8.0,573,111142.0,509.0,88.83,143072.0,6,1.06,73.76,1.03,0.0,1.4,598.0,2.0,9.77,56.0,7.21,53.0,6.82,1.0,0.13,27.0,3.48,1.0,0.13,4.0,0.5,0.0,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-12-17,1436,0,65.0,1436,166335.0,1321.0,91.99,171233.0,6,0.42,147.83,6.69,0.0,4.53,1636.0,11.0,3.48,50.0,5.15,93.0,9.57,0.0,0.0,43.0,4.43,0.0,0.0,6.0,0.63,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-17,90,0,0.0,90,75024.0,73.0,81.11,478021.0,1,1.12,57.34,0.0,0.0,0.0,863.0,0.0,18.89,17.0,10.83,17.0,10.83,0.0,0.0,6.0,3.82,0.0,0.0,1.0,0.55,0.0,0.0
60,Yukon,Yukon,2020-12-17,59,0,1.0,59,5815.0,57.0,96.61,142336.0,0,0.0,144.42,2.45,0.0,1.69,25.0,0.0,1.69,1.0,2.45,9.0,22.03,0.0,0.0,1.0,2.45,0.0,0.0,0.0,0.35,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-17,23,0,0.0,23,7594.0,15.0,65.22,169411.0,1,4.55,51.31,0.0,0.0,0.0,42.0,0.0,34.78,8.0,17.85,8.0,17.85,0.0,0.0,8.0,17.85,0.0,0.0,1.0,2.55,0.0,0.0
62,Nunavut,Nunavut,2020-12-17,259,0,0.0,259,5121.0,222.0,85.71,132053.0,1,0.39,667.87,0.0,0.0,0.0,67.0,5.0,14.29,37.0,95.41,61.0,157.3,0.0,0.0,30.0,77.36,0.0,0.0,4.0,11.05,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-12-17,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-12-17,488638,0,13916.0,488638,12860016.0,398412.0,81.54,342119.0,7008,1.46,1299.94,37.02,117.0,2.85,81377.0,6466.0,15.62,76310.0,203.01,92369.0,245.73,1509.0,4.01,46569.0,123.89,807.0,2.15,6653.0,17.7,115.0,0.31
59,British Columbia,Colombie-Britannique,2020-12-18,45400,0,724.0,45400,899338.0,33589.0,73.98,177337.0,624,1.39,895.23,14.28,11.0,1.59,5523.0,626.0,24.42,11087.0,218.62,9268.0,182.75,232.0,4.57,4603.0,90.77,126.0,2.48,658.0,12.97,18.0,0.35
48,Alberta,Alberta,2020-12-18,87581,0,815.0,87581,1547298.0,67159.0,76.68,353966.0,1413,1.64,2003.54,18.64,25.0,0.93,0.0,1646.0,22.39,19607.0,448.54,22730.0,519.98,225.0,5.15,10789.0,246.81,131.0,3.0,1541.0,35.26,19.0,0.43
47,Saskatchewan,Saskatchewan,2020-12-18,13077,0,107.0,13077,289625.0,9234.0,70.61,246602.0,245,1.91,1113.45,9.11,2.0,0.82,1649.0,485.0,28.57,3736.0,318.1,3550.0,302.27,52.0,4.43,1602.0,136.4,32.0,2.72,229.0,19.49,5.0,0.39
46,Manitoba,Manitoba,2020-12-18,22397,0,547.0,22397,389259.0,16248.0,72.55,284242.0,350,1.59,1635.46,39.94,10.0,2.44,2106.0,567.0,25.01,5602.0,409.06,4328.0,316.04,185.0,13.51,2005.0,146.41,82.0,5.99,286.0,20.92,12.0,0.86
35,Ontario,Ontario,2020-12-18,151257,0,4098.0,151257,6998331.0,129417.0,85.56,480439.0,2290,1.54,1038.39,28.13,40.0,2.71,66014.0,1992.0,11.73,17742.0,121.8,27731.0,190.37,361.0,2.48,14626.0,100.41,182.0,1.25,2089.0,14.34,26.0,0.18
24,Quebec,Québec,2020-12-18,172801,0,7671.0,172801,2382661.0,147398.0,85.3,280810.0,1773,1.04,2036.56,90.41,36.0,4.44,11165.0,1866.0,10.26,17732.0,208.98,24924.0,293.74,488.0,5.75,12778.0,150.6,236.0,2.78,1825.0,21.51,34.0,0.4
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-18,372,0,4.0,372,69461.0,341.0,91.67,133184.0,5,1.36,71.33,0.77,0.0,1.08,607.0,2.0,7.26,27.0,5.18,29.0,5.56,0.0,0.0,17.0,3.26,0.0,0.0,2.0,0.47,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-12-18,573,0,8.0,573,111512.0,512.0,89.35,143548.0,0,0.0,73.76,1.03,0.0,1.4,370.0,3.0,9.25,53.0,6.82,45.0,5.79,1.0,0.13,19.0,2.45,0.0,0.0,3.0,0.35,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-12-18,1442,0,65.0,1442,167239.0,1330.0,92.23,172164.0,6,0.42,148.45,6.69,0.0,4.51,904.0,9.0,3.26,47.0,4.84,84.0,8.65,0.0,0.0,40.0,4.12,0.0,0.0,6.0,0.59,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-18,90,0,0.0,90,75421.0,73.0,81.11,480551.0,0,0.0,57.34,0.0,0.0,0.0,397.0,0.0,18.89,17.0,10.83,17.0,10.83,0.0,0.0,6.0,3.82,0.0,0.0,1.0,0.55,0.0,0.0
60,Yukon,Yukon,2020-12-18,59,0,1.0,59,5822.0,57.0,96.61,142507.0,0,0.0,144.42,2.45,0.0,1.69,7.0,0.0,1.69,1.0,2.45,8.0,19.58,0.0,0.0,1.0,2.45,0.0,0.0,0.0,0.35,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-18,24,0,0.0,24,7635.0,15.0,62.5,170325.0,1,4.35,53.54,0.0,0.0,0.0,41.0,0.0,37.5,9.0,20.08,9.0,20.08,0.0,0.0,4.0,8.92,0.0,0.0,1.0,1.27,0.0,0.0
62,Nunavut,Nunavut,2020-12-18,259,0,0.0,259,5159.0,225.0,86.87,133032.0,0,0.0,667.87,0.0,0.0,0.0,38.0,3.0,13.13,34.0,87.67,53.0,136.67,0.0,0.0,14.0,36.1,0.0,0.0,2.0,5.16,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-12-18,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-12-18,495345,0,14040.0,495345,12948837.0,405611.0,81.88,344482.0,6707,1.37,1317.78,37.35,124.0,2.83,88821.0,7199.0,15.28,75694.0,201.37,92776.0,246.82,1544.0,4.11,46504.0,123.72,789.0,2.1,6643.0,17.67,113.0,0.3
59,British Columbia,Colombie-Britannique,2020-12-19,46052,0,752.0,46052,904763.0,33589.0,72.94,178407.0,652,1.44,908.08,14.83,28.0,1.63,5425.0,0.0,25.43,11711.0,230.93,9273.0,182.85,242.0,4.77,4557.0,89.86,126.0,2.48,651.0,12.84,18.0,0.35
48,Alberta,Alberta,2020-12-19,88933,0,841.0,88933,1547298.0,68832.0,77.4,353966.0,1352,1.54,2034.47,19.24,26.0,0.95,0.0,1673.0,21.66,19260.0,440.6,22203.0,507.92,245.0,5.6,10551.0,241.37,144.0,3.29,1507.0,34.48,21.0,0.47
47,Saskatchewan,Saskatchewan,2020-12-19,13329,0,115.0,13329,291192.0,9452.0,70.91,247937.0,252,1.93,1134.9,9.79,8.0,0.86,1567.0,218.0,28.22,3762.0,320.32,3599.0,306.44,60.0,5.11,1580.0,134.53,29.0,2.47,226.0,19.22,4.0,0.35
46,Manitoba,Manitoba,2020-12-19,22630,0,556.0,22630,389259.0,16406.0,72.5,284242.0,233,1.04,1652.47,40.6,9.0,2.46,0.0,158.0,25.05,5668.0,413.88,4207.0,307.2,175.0,12.78,1880.0,137.28,73.0,5.33,269.0,19.61,10.0,0.76
